id_cliente,probabilidade_inadimplencia
103569,0.0689980463245252
103571,0.7591745073433352
103590,0.34927289604722644
103595,0.23023749490180573
103597,0.3395914992137729
103598,0.3747574774141396
103599,0.1782729610923945
103607,0.2603669084925583
103608,0.2311217879288185
103632,0.14146357255923853
103638,0.5821104696153663
103657,0.0948761879697122
103675,0.29081123910556417
103677,0.3319815728301217
103690,0.03228778320856205
103693,0.3056824357856131
103698,0.5805620607332698
103703,0.6969065010270178
103710,0.06405577270005992
103736,0.6374020616246403
103761,0.41668437726863805
103764,0.024392037713169515
103769,0.03276102218071132
103772,0.0724189039536079
103791,0.10338472627877206
103793,0.06903962815393423
103796,0.10321071579637534
103799,0.4301465478150712
103844,0.443543698618252
103849,0.007834325862782024
103864,0.031280739031556724
103869,0.10998683421449534
103881,0.008114914772458862
103900,0.6516062176856269
103907,0.02693366785050625
103915,0.24917182447256045
103923,0.6006800495136465
103927,0.6781344151927601
103934,0.6404149244205062
103944,0.5407723278991658
103961,0.05071318521466527
103974,0.1338823652873674
103994,0.7136759854543548
104017,0.44468549729909085
104018,0.643911499725443
104023,0.08575145644078634
104032,0.45411370303928017
104049,0.2129820792683549
104071,0.016990867151343767
104083,0.3087638016906566
104088,0.3407627759670428
104144,0.03386773873317219
104145,0.1808559881831856
104173,0.016921704900708052
104182,0.5659462218957373
104198,0.1984720038070532
104208,0.2520207850998535
104209,0.003817375026619524
104211,0.4440836669864705
104215,0.022323346166883896
104228,0.7479790829169681
104234,0.21281741196685436
104237,0.32380339934827035
104238,0.10633124238385001
104249,0.02488966483480176
104266,0.02338429528412631
104267,0.3395639219550686
104300,0.20755146414767053
104302,0.023831455287788853
104304,0.3231883507805295
104323,0.6317245815845217
104335,0.3812395443158539
104337,0.259698169484237
104340,0.35502770625693786
104357,0.48071606466172795
104380,0.18174839404527798
104382,0.3395887550439733
104387,0.08696997096334078
104395,0.2751256974414486
104396,0.02268897508280786
104397,0.6778774218462457
104401,0.519483341578528
104407,0.05769343103321581
104411,0.020162717733370323
104415,0.3439554897954689
104418,0.5877777701177832
104433,0.6584866675734649
104449,0.08382342975961689
104453,0.038644102135308896
104462,0.21491706356244258
104474,0.025690682559044803
104475,0.3563662062190908
104483,0.1404089914923407
104484,0.047928498484181355
104500,0.03650241227422309
104508,0.06702461438936264
104515,0.6626758727344941
104552,0.22800671308422527
104564,0.5615780258206556
104575,0.42798298348058456
104586,0.17823931323568934
104589,0.05237732419135798
104600,0.8062573725831612
104606,0.010444767589100313
104607,0.02376796943406643
104637,0.3979782095093632
104665,0.046390459072229565
104682,0.11190481050978883
104707,0.5117124162343335
104708,0.15066724514517302
104711,0.34873309530197627
104724,0.10088755326746754
104725,0.7274785523864631
104734,0.03586813628336592
104754,0.3300395996593057
104764,0.03819882459565861
104769,0.09083478823023214
104774,0.08945397721274184
104778,0.41945748674732747
104838,0.4811877619916896
104851,0.33585026379746313
104862,0.017431008739535864
104863,0.053558575744624325
104867,0.010783703188381772
104869,0.30425852806159837
104898,0.4143215476422243
104912,0.4265974410196817
104914,0.055283904343703075
104919,0.30276860581578274
104920,0.5930951309684288
104923,0.09991858078874598
104934,0.04979345676067423
104949,0.17720948847117474
104958,0.5156832329442608
104960,0.14445318600865156
104966,0.16317030382702757
104968,0.33836212213168726
104987,0.03660777623395957
105008,0.014122047351569866
105009,0.3747574774141396
105023,0.2753924361448541
105039,0.2598303447524815
105045,0.10894732511605494
105049,0.039232842994582996
105050,0.5889125299884396
105063,0.47493207253685193
105073,0.2153441358029981
105076,0.3747574774141396
105081,0.648369961292952
105085,0.11389324716083858
105089,0.6948144319017554
105098,0.5877777701177832
105105,0.049986173681774576
105108,0.16244823602540442
105117,0.10018836174202805
105138,0.03980156669383555
105149,0.07706255466870165
105153,0.6566892563233845
105154,0.04084329673984723
105158,0.007761569562641558
105164,0.18190927951990538
105210,0.19441284397711953
105256,0.36139441590728
105257,0.13987232355807913
105264,0.5415414487837559
105265,0.47189898407923336
105277,0.6681528261718985
105278,0.2635297656465961
105281,0.592996550366997
105284,0.03577544193044059
105300,0.04729436183228733
105302,0.6643524803671619
105316,0.11475679590691307
105319,0.3705469919106381
105339,0.03192460751958268
105348,0.27283380878462
105349,0.09774206863018324
105358,0.31928420395503154
105401,0.015880522687271532
105412,0.26030238870726047
105416,0.12210379004878168
105427,0.14144213227760202
105449,0.04989578280106239
105451,0.2789714082051735
105481,0.03051119288989146
105489,0.07855067113858859
105499,0.4126585271214363
105503,0.36254242160763733
105512,0.08455400226923022
105535,0.02858006709260457
105553,0.04465901752256253
105555,0.037106552582656306
105556,0.5041784193524483
105563,0.2564499144003482
105573,0.35180106484195883
105589,0.7153339231627235
105597,0.5496130267461593
105598,0.026534367923989118
105608,0.2772391934931289
105613,0.09876364137009164
105620,0.02853289373462097
105633,0.20345582420444722
105636,0.5431746573801124
105637,0.40887026369192186
105645,0.2454326570472846
105665,0.055334914558594545
105666,0.6527123540590664
105693,0.05009526613983623
105696,0.2699384342241911
105708,0.6600539410580565
105714,0.028439615196303957
105731,0.035155862766603596
105733,0.012175698525816589
105746,0.39996387931416993
105769,0.6048264442860715
105773,0.1388769430781367
105775,0.11731553847728667
105786,0.3457696687369082
105806,0.10309971093674165
105812,0.7558980089659871
105813,0.053172964403956566
105822,0.439119182859507
105828,0.556767624116943
105833,0.04033064895441529
105838,0.10215615113337731
105849,0.022546512101154863
105887,0.4119203153967275
105893,0.2489254252993112
105903,0.5932697514571406
105904,0.2669306186810799
105919,0.03770844323021341
105950,0.018702697797661566
105963,0.05302160668141377
105967,0.6436496188194649
105971,0.1092085877003755
105981,0.0148919741556582
105985,0.4613262664803131
105995,0.031941768274966045
105997,0.054997358410825446
106003,0.10400396045782791
106009,0.3908754203890976
106031,0.250505657698666
106038,0.4063589937172006
106055,0.03854690321236462
106063,0.2442505382780282
106064,0.032948171210463964
106070,0.15548933352788255
106106,0.0661865049087377
106110,0.1678864208910555
106112,0.3830171783629226
106121,0.49597919855383854
106122,0.22484365907916415
106156,0.4805714584616091
106157,0.1164548432356387
106159,0.10102031430160405
106168,0.16900299796752702
106183,0.061814773806027866
106193,0.6291018726196407
106201,0.7511115752025799
106204,0.2775149903480667
106207,0.5838743838955889
106230,0.04056238715577242
106235,0.3067077432311256
106238,0.13357715838129336
106243,0.18046864587461825
106248,0.24445266848251754
106250,0.25771648077726944
106251,0.09424719906773302
106252,0.1808575585264897
106290,0.33095763064641043
106332,0.0075763520405889295
106352,0.7041828581122843
106355,0.5393030984228098
106371,0.5315694473935684
106372,0.11485166516289541
106381,0.06730094440103684
106420,0.41723512378131067
106433,0.10545237763301907
106445,0.5343347700553323
106458,0.016953697795514377
106462,0.5180989727418565
106470,0.19907939707783015
106478,0.027599068050364273
106483,0.37696825952890023
106487,0.34579406189365464
106495,0.40824305017291596
106515,0.5299296783482561
106518,0.4873591934600042
106520,0.06157918430834796
106540,0.20057987087116397
106541,0.007462657855007169
106555,0.09963353816428253
106569,0.0066066116014481336
106575,0.024507211616537038
106578,0.7127481547210792
106594,0.44303318414516885
106600,0.03764219803843583
106605,0.20704246123427297
106622,0.5234193767263561
106646,0.4714249290248064
106652,0.4237113364406256
106656,0.33669354671466356
106658,0.16757137557645319
106681,0.030227681119005995
106685,0.3861768837754829
106691,0.6106186026355029
106701,0.01698849471403051
106738,0.6437334128059757
106745,0.38235617807888456
106748,0.0699565437217094
106772,0.23152033158017835
106775,0.08029533739690849
106836,0.7776561989323146
106837,0.42791124324369945
106855,0.33585026379746313
106872,0.04988739418225607
106879,0.7166349936782627
106884,0.4805716193988172
106885,0.15585387456700184
106893,0.4037433856673447
106896,0.1127742536798715
106949,0.7409680919893189
106959,0.11282349459716072
106968,0.05601748401493166
107015,0.275796669051715
107016,0.24918561820862611
107021,0.24133623001961024
107029,0.5166418649622035
107041,0.3617757839698336
107058,0.019734732911753875
107065,0.10461085040156846
107067,0.01975241083742454
107075,0.02348371168043224
107077,0.0481965352313679
107091,0.05834501884188006
107096,0.3607868601610758
107103,0.040669924059698624
107107,0.07442831441787154
107144,0.4510446137557668
107151,0.2838292345993941
107154,0.297696267810471
107175,0.12496255674141155
107181,0.2551860751482823
107196,0.4162319413316478
107207,0.6964531955252382
107208,0.5814886207411286
107214,0.40498693542034553
107233,0.44547004406777113
107237,0.021464301759239378
107252,0.11795495243725396
107255,0.32799996162773165
107265,0.3257162715756283
107266,0.042235218510504664
107272,0.011668112065724014
107287,0.09798995038179754
107292,0.0951940053247511
107297,0.021618282288573303
107301,0.008283346443223073
107319,0.03838203816798567
107335,0.3399682899454791
107341,0.48969833788623907
107348,0.008353875580063482
107352,0.2979174330821183
107354,0.008959446667752719
107355,0.8041523340782885
107370,0.6137316198031108
107371,0.10050452978358809
107372,0.45764880644202616
107374,0.4866778437144752
107382,0.08243053644032212
107389,0.42221113732069654
107396,0.3530793723762901
107421,0.5890510405864764
107453,0.15613584965666963
107478,0.8001744753995242
107488,0.38441037625398733
107497,0.1983457106963892
107501,0.19453400985395208
107502,0.47768191323806225
107517,0.6083159707257717
107531,0.0732493747123873
107536,0.5288364759783676
107555,0.08792352252674249
107562,0.6275751778116182
107586,0.04639304087920556
107587,0.5038178974688544
107591,0.01721210908406412
107596,0.05585238047303603
107605,0.583312390369744
107612,0.6002459044080486
107615,0.18311780520831847
107619,0.08598701247809462
107627,0.6363090854534628
107631,0.015032868669729438
107632,0.31644113103558347
107633,0.004654395427136986
107637,0.43410880742791214
107649,0.060237971752355776
107653,0.3908754203890976
107676,0.6404149244205062
107689,0.08431314411534603
107697,0.5260433777339582
107700,0.43904767719023735
107706,0.04595075844746619
107716,0.3339998386440934
107723,0.24936995540738846
107736,0.6928392016332469
107748,0.011190014970424619
107762,0.3747574774141396
107771,0.4353878318284801
107774,0.2518986063655824
107784,0.33425435982903795
107786,0.44788270115720247
107792,0.3641285234136527
107796,0.1817245568845818
107797,0.6823486126826961
107802,0.3574871483431938
107820,0.6152398529878432
107831,0.26408002495663174
107835,0.67225904723585
107856,0.6948642107808808
107857,0.03570449824604769
107866,0.5585112763748378
107884,0.3908754203890976
107890,0.05925722688259171
107920,0.6341934517140976
107922,0.4107174677070499
107934,0.05579094746641768
107937,0.2587288649292263
107942,0.518418164453022
107947,0.11762024398168308
107975,0.003735636798963752
107985,0.311872114102461
107987,0.37576042440242025
107988,0.09430219032677618
107989,0.038711531871232815
108003,0.44788270115720247
108011,0.02426477648680158
108020,0.03433115397723544
108021,0.35502770625693786
108022,0.43930866443222927
108023,0.23869202244069246
108049,0.013460504702096589
108060,0.09625672395893795
108067,0.1741060658411448
108079,0.11062959523895688
108084,0.14732830984078246
108108,0.04501744626312557
108109,0.45803929865798076
108127,0.5159796168551196
108129,0.034521254737050866
108134,0.0806214490400099
108136,0.05313555859042387
108138,0.004504272333411389
108139,0.037840638517753496
108151,0.6109385376564084
108161,0.4449139040144566
108186,0.011026829891058536
108191,0.045074984909047384
108197,0.10542961038516924
108202,0.03170529061889569
108205,0.1335364648283652
108216,0.02318394649193256
108224,0.33095763064641043
108229,0.1242132634723866
108248,0.14496529305471928
108254,0.013791653012677377
108255,0.01584703197747621
108260,0.36577347876011707
108284,0.08697121499164877
108309,0.017319831509027547
108317,0.5895787675713997
108350,0.3296304214266465
108352,0.011300278307305891
108360,0.3033495488985085
108364,0.35502770625693786
108369,0.008874910959149605
108379,0.055082329216268176
108392,0.020752207149590494
108395,0.3692052504431015
108400,0.22564282254753026
108402,0.06614716478974952
108406,0.30456026342950193
108413,0.4988451894801717
108416,0.23123745878347607
108425,0.3558119952303375
108427,0.09288101551776687
108445,0.0550752602202299
108454,0.6684297477509763
108489,0.3208063067326664
108491,0.13133665806425057
108495,0.021145570422099184
108504,0.3094357605611812
108508,0.6273010784478803
108523,0.060477360896201426
108536,0.06828436058897804
108542,0.5778114753468242
108585,0.185992497442148
108586,0.13076218292909925
108606,0.07005195055088785
108622,0.18613132974643704
108635,0.030743136830106398
108641,0.029395507231807633
108642,0.15122633633330204
108660,0.042817504707998326
108686,0.15983688119170286
108689,0.00955077067950137
108700,0.3079273957097024
108702,0.41962066772937956
108721,0.4012469023147945
108722,0.011013080640268872
108725,0.33498699087332184
108746,0.3368750562959618
108778,0.43153106617714904
108792,0.31706364979402885
108829,0.32709732362202343
108840,0.30378161461638026
108846,0.5656771068602314
108850,0.03533876362939199
108860,0.31896286168327703
108862,0.3908754203890976
108879,0.7995468454061099
108885,0.09065517109283283
108896,0.042266008802691594
108914,0.6023269168790941
108919,0.17144767165672573
108923,0.11579004774449612
108926,0.20795364338489786
108935,0.09390037188484127
108954,0.1639606923160807
108955,0.172634109559515
108994,0.26808370885644134
109004,0.43149365928772837
109008,0.14152665303197817
109011,0.7377828799143779
109017,0.4767878378986975
109025,0.00967296543877458
109027,0.1696019930381526
109048,0.037507177815332804
109049,0.02422523983584128
109055,0.2254462024527089
109060,0.5254831480876604
109065,0.20041781799395061
109070,0.49678071102467325
109072,0.05124567839408075
109076,0.27946651416899015
109079,0.11213608305546305
109082,0.7069889478729224
109091,0.5587204400234976
109116,0.017967580401634275
109154,0.10143660611033956
109159,0.22416918676827774
109164,0.4977467453522131
109165,0.3331831315335892
109194,0.35606675070771004
109207,0.6131797440782794
109214,0.42714347759608207
109236,0.4423791967699149
109305,0.028235986230480237
109312,0.33695387802869753
109330,0.3367494725027423
109331,0.049136192255022096
109333,0.0380266240159901
109338,0.5008354244378204
109369,0.3984410478854823
109410,0.17374601137572476
109420,0.6026345792967504
109423,0.4206971687674926
109431,0.467071827680249
109436,0.023936286982396568
109444,0.45347421090405843
109449,0.3984410478854823
109455,0.1362555243994046
109493,0.6139897766129724
109495,0.05435616057521468
109499,0.3206824911693584
109509,0.01319677755136604
109514,0.34295049005733613
109520,0.6197921105384795
109526,0.256606505267143
109528,0.5008354244378204
109530,0.06174749702174692
109538,0.07507932472157842
109540,0.1162669902481984
109557,0.6622477832131676
109605,0.035906918412333094
109624,0.6208274333674302
109634,0.012441209136895167
109636,0.08190468871729008
109641,0.024515798585044497
109664,0.048649319286737845
109671,0.014112714153238228
109697,0.19310221602143474
109704,0.3354805987129784
109710,0.45221642256368383
109720,0.008438628455077504
109723,0.04851888611735681
109727,0.3706623150604993
109729,0.6458164837256476
109748,0.2531449157733304
109752,0.19387871657259056
109756,0.01901979822092072
109759,0.030363806737341653
109760,0.16397319314175435
109774,0.5035182750235425
109779,0.024976625255057363
109790,0.5154864514632238
109795,0.23318460057307067
109807,0.35796929513079867
109810,0.4193975069629328
109816,0.3728582951989222
109821,0.03464082541453314
109825,0.03795538459324046
109827,0.09297767501401999
109832,0.019745346505359612
109839,0.6634626419839842
109842,0.279931636126307
109852,0.15430277044032287
109857,0.10917205421502185
109870,0.1360333872492906
109879,0.0501957190989823
109881,0.015508544178464619
109882,0.40067743061375377
109891,0.3852315272343814
109904,0.4536557361239855
109918,0.6299495047272407
109938,0.0707443143467697
109951,0.32684301110360914
109968,0.02864257247425403
109974,0.05690964092852624
109989,0.6966957249722684
109996,0.1336588972514616
109999,0.0694454127582817
110003,0.22635966095647522
110019,0.2272276014635636
110032,0.5328043215155408
110051,0.061987170752648334
110073,0.27723807672246936
110088,0.07119040747715541
110089,0.6304163395482386
110107,0.3060694771971302
110127,0.26684552592093674
110135,0.2869187308465968
110146,0.041724875227529414
110150,0.07296077377425707
110151,0.5848899638033597
110186,0.0708841359551188
110188,0.24352082481071666
110190,0.26018028569395674
110194,0.22614737427474235
110203,0.08494904138132804
110219,0.017189126110977525
110230,0.06053378319029411
110231,0.3499291651860014
110239,0.24668427062157103
110246,0.10802866391306504
110252,0.3550094605390679
110270,0.459436563203819
110271,0.008049993973805552
110283,0.43896818936722
110296,0.3265657978438061
110298,0.008690386528303982
110314,0.04297766480226356
110330,0.3574871483431938
110336,0.009325998599796303
110381,0.08186610644819335
110387,0.31068337201333307
110396,0.4115573937113031
110417,0.029599028247475633
110438,0.1062075048150474
110458,0.12814028608472214
110505,0.31922115583630356
110507,0.580232206585473
110511,0.17328617295651919
110514,0.29186445615657625
110517,0.4154246564449164
110520,0.09603787737469613
110565,0.08302630700694773
110588,0.5239977631305753
110594,0.4148874684890349
110606,0.04286162859173813
110617,0.0104748663124303
110622,0.010426727801429763
110654,0.1953782048621576
110677,0.4075284338704784
110680,0.32310456716775415
110684,0.014461486729094118
110729,0.13041934174911543
110738,0.1382911989658304
110746,0.19973225709188516
110748,0.1121376163029987
110756,0.28071376993708475
110763,0.6778111222541073
110775,0.3864461522543774
110780,0.14635884884437478
110799,0.292924014965236
110834,0.4600085142738309
110860,0.4442163944266452
110862,0.5194016613034542
110869,0.4536557361239855
110890,0.7151288594997356
110918,0.16044096824839424
110926,0.08671283726403728
110945,0.06052220880087403
110959,0.12047701703106546
110963,0.03683562102677691
110967,0.026152967936406632
110978,0.37227450419451924
110991,0.022680894782010644
110997,0.06473689401367574
110999,0.04383678512190752
111003,0.4884295854938121
111008,0.32695469151915374
111024,0.13301921541853906
111036,0.14681373589983146
111038,0.11363542012616615
111053,0.3732982879478653
111082,0.07793490205867565
111087,0.15445808726044755
111119,0.5877614799072424
111124,0.3318763181878761
111131,0.09123634302261135
111152,0.7085154270458341
111170,0.2421449064250688
111188,0.3598305881609631
111190,0.08624625241305377
111214,0.06948512885461978
111224,0.026358175066819006
111236,0.028940402811406127
111253,0.009822664136735344
111254,0.13670397673719634
111264,0.02403670436415083
111272,0.3908754203890976
111280,0.05954064216676034
111281,0.6026863127910526
111285,0.018142907997458258
111288,0.15122708015980502
111316,0.2603669084925583
111335,0.33360322468590575
111337,0.10424368695097463
111348,0.6087303800336609
111366,0.022940320697470915
111370,0.013906455983465129
111372,0.511885497076945
111396,0.20712300687143625
111399,0.4365329633125502
111415,0.02492217909453395
111417,0.4581890403602486
111418,0.05278996014100113
111447,0.07813495567284899
111453,0.14628377594232705
111464,0.5400622781642728
111466,0.08238735737492757
111474,0.030312479223386788
111479,0.27470005659428587
111481,0.4218047487701762
111499,0.03433415221824879
111527,0.15335836416781737
111528,0.31058126209606696
111545,0.03357469825915601
111547,0.20674469527709874
111555,0.03568901802024137
111558,0.37642888930709045
111562,0.45609220361768416
111574,0.1365306604167461
111600,0.0719495756992852
111605,0.5746183075738871
111607,0.04602804861361639
111611,0.5074544210183723
111615,0.1639927454720191
111621,0.09716737878220436
111637,0.031717606944913906
111653,0.16728669846453584
111655,0.17304670274272285
111660,0.03059543884617192
111666,0.059494685496965356
111676,0.02727111447391723
111691,0.5156114047328159
111702,0.32446927189872266
111710,0.03205265915673413
111720,0.02980428808386826
111722,0.45128011468610946
111723,0.03370024243854397
111732,0.05083528315385445
111743,0.40801758443772174
111754,0.7927340778302663
111764,0.06217750979116527
111769,0.3065615374373557
111772,0.2092191838329754
111775,0.17699756329309213
111778,0.02247258706863517
111779,0.5380991868551965
111784,0.10002316608139661
111786,0.31562917516152855
111789,0.0771479341410634
111795,0.08585447169136196
111800,0.5874799780143454
111815,0.46850166175657654
111820,0.03208418141589301
111859,0.15813342541205622
111868,0.07393892479934407
111869,0.07914473923477135
111898,0.02662739341132572
111904,0.06562170506899191
111939,0.057304254385399586
111945,0.22406951095510827
111963,0.031064123735296875
111977,0.005721414195283016
111990,0.05467634407997844
111998,0.29778125729853516
112005,0.18375676452739106
112007,0.07812790333353298
112017,0.041516038042708626
112018,0.11245310422631356
112034,0.06748443052434551
112037,0.018322488013423517
112047,0.5326488831316953
112060,0.5426888962764541
112062,0.013033488858109909
112087,0.14676701601354658
112088,0.6207541051055563
112094,0.14249460446482168
112095,0.41341272599058754
112097,0.12230021864877476
112119,0.8898208972319699
112123,0.18008731349837015
112134,0.1049141265729912
112136,0.6263232894318649
112145,0.6353126879241938
112147,0.029000628218161056
112169,0.4875851850083527
112189,0.302779714435304
112232,0.3037251265884101
112248,0.5425566764314165
112249,0.05105984069113635
112253,0.7143412048079134
112292,0.3463694909023764
112344,0.0646603330312097
112377,0.04432559110059072
112379,0.3766659193656135
112395,0.44253483121707327
112396,0.05912478244756232
112397,0.14023148667309002
112404,0.04576210814585292
112424,0.02954020812808178
112431,0.416571144119355
112440,0.37039978976177007
112441,0.05201016661205445
112447,0.09014685814287755
112450,0.009955551087184236
112454,0.0476219565375111
112460,0.06293017025308593
112470,0.6429607695818023
112493,0.4940793047028908
112508,0.538312210313387
112515,0.061663816294835146
112517,0.016986766216111924
112521,0.10073686306079539
112526,0.31378644088656626
112529,0.02731307954475841
112532,0.4442163944266452
112536,0.04491436108952356
112538,0.7695305641632912
